id,recording,upload_date,vol,cont,quality,stage,annotator_name,start_1,end_1,start_2,end_2,comments,start_3,end_3,start_4,end_4,start_5,end_5,start_6,end_6,start_7,end_7,start_8,end_8,start_9,end_9,start_10,end_10,start_11,end_11,start_12,end_12,start_13,end_13,start_14,end_14,start_15,end_15,start_16,end_16,start_17,end_17,start_18,end_18,start_19,end_19,start_20,end_20,start_21,end_21
ZThKb36K24N2UGu9fRqjlpp27da2,vowel-e_v2,20200525,y,n,clean_audio,vowel-e,Rohit Kumar,0.702,8.778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZThKb36K24N2UGu9fRqjlpp27da2,vowel-a_v2,20200525,y,y,clean_audio,vowel-a,Rohit Kumar,1.137,2.91,4.498,5.721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZThKb36K24N2UGu9fRqjlpp27da2,cough-shallow_v2,20200525,y,y,clean_audio,cough-shallow,Rohit Kumar,0.993,1.406,2.474,2.903,,4.144,4.678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZThKb36K24N2UGu9fRqjlpp27da2,cough-heavy_v2,20200525,y,y,clean_audio,cough-heavy,Rohit Kumar,1.231,2.299,3.2,4.021,,5.084,5.891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZThKb36K24N2UGu9fRqjlpp27da2,breathing-deep_v2,20200525,y,y,clean_audio,breathing-deep,Rohit Kumar,0.806,2.005,2.91,4.201,,4.445,5.776,8.012,9.141,11.082,12.475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZThKb36K24N2UGu9fRqjlpp27da2,breathing-shallow_v2,20200525,y,y,bad_audio,breathing-shallow,Rohit Kumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZThKb36K24N2UGu9fRqjlpp27da2,vowel-o_v2,20200525,y,y,clean_audio,vowel-o,Rohit Kumar,0.801,2.542,5.789,7.635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZThKb36K24N2UGu9fRqjlpp27da2,counting-normal_v2,20200525,y,y,clean_audio,counting-normal,Rohit Kumar,0.823,17.599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Za0aCHrh7pcZrQI3Qg5JiSOl3o42,vowel-o_v2,20200820,y,y,clean_audio,vowel-o,Rohit Kumar,0.958,6.527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Za0aCHrh7pcZrQI3Qg5JiSOl3o42,vowel-e_v2,20200820,y,y,clean_audio,vowel-e,Rohit Kumar,0.807,5.202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Za0aCHrh7pcZrQI3Qg5JiSOl3o42,vowel-a_v2,20200820,y,y,clean_audio,vowel-a,Rohit Kumar,0.697,6.594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Za0aCHrh7pcZrQI3Qg5JiSOl3o42,cough-heavy_v2,20200820,y,y,clean_audio,cough-heavy,Rohit Kumar,0.771,1.331,1.677,2.253,,2.691,2.98,3.181,3.439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Za0aCHrh7pcZrQI3Qg5JiSOl3o42,breathing-deep_v2,20200820,y,y,clean_audio,breathing-deep,Rohit Kumar,1.878,3.048,3.183,4.281,,4.643,5.71,6.135,8.425,9.989,10.994,12.454,13.469,8.87,9.802,11.356,12.413,,,,,,,,,,,,,,,,,,,,,,,,,,
Za0aCHrh7pcZrQI3Qg5JiSOl3o42,breathing-shallow_v2,20200820,y,y,clean_audio,breathing-shallow,Rohit Kumar,0.693,1.292,1.626,2.216,,2.947,3.358,3.778,4.252,5.736,6.357,6.886,7.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Za0aCHrh7pcZrQI3Qg5JiSOl3o42,counting-normal_v2,20200820,y,y,clean_audio,counting-normal,Rohit Kumar,0.656,17.583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Za0aCHrh7pcZrQI3Qg5JiSOl3o42,cough-shallow_v2,20200820,y,y,clean_audio,cough-shallow,Rohit Kumar,0.753,1.194,1.337,1.721,,1.984,2.308,2.504,2.863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Za0aCHrh7pcZrQI3Qg5JiSOl3o42,counting-fast_v2,20200820,y,y,clean_audio,counting-fast,Rohit Kumar,0.979,8.655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZaeW7vuikQgf7984JVqXYOtUQMs2,vowel-a_v2,20200814,y,y,clean_audio,vowel-a,Rohit Kumar,1.019,11.232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZaeW7vuikQgf7984JVqXYOtUQMs2,counting-fast_v2,20200814,y,y,clean_audio,counting-fast,Rohit Kumar,0.919,7.828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZaeW7vuikQgf7984JVqXYOtUQMs2,cough-heavy_v2,20200814,y,y,clean_audio,cough-heavy,Rohit Kumar,1.434,1.85,2.494,3.193,,3.665,4.354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZaeW7vuikQgf7984JVqXYOtUQMs2,breathing-deep_v2,20200814,y,y,clean_audio,breathing-deep,Rohit Kumar,1.001,2.097,2.476,3.994,,4.499,5.722,6.284,7.534,8.307,9.445,9.979,11.145,11.707,12.817,13.182,14.531,15.177,16.526,16.779,18.001,,,,,,,,,,,,,,,,,,,,,,
ZaeW7vuikQgf7984JVqXYOtUQMs2,breathing-shallow_v2,20200814,y,y,clean_audio,breathing-shallow,Rohit Kumar,1.362,2.324,2.45,3.343,,3.508,4.344,4.499,5.674,5.8,6.723,6.83,7.937,8.199,9.102,9.229,10.209,10.52,11.385,11.491,12.297,,,,,,,,,,,,,,,,,,,,,,
ZaeW7vuikQgf7984JVqXYOtUQMs2,vowel-e_v2,20200814,y,y,clean_audio,vowel-e,Rohit Kumar,1.504,16.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZaeW7vuikQgf7984JVqXYOtUQMs2,vowel-o_v2,20200814,y,y,clean_audio,vowel-o,Rohit Kumar,1.096,19.401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZaeW7vuikQgf7984JVqXYOtUQMs2,counting-normal_v2,20200814,y,y,clean_audio,counting-normal,Rohit Kumar,1.01,15.346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZaeW7vuikQgf7984JVqXYOtUQMs2,cough-shallow_v2,20200814,y,y,clean_audio,cough-shallow,Rohit Kumar,1.265,1.577,1.985,2.366,,2.734,3.147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zb2Inq1UVhcMnWA41GpKyRdF4z62,counting-fast_v2,20200814,y,y,clean_audio,counting-fast,Rohit Kumar,1.02,5.955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zb2Inq1UVhcMnWA41GpKyRdF4z62,vowel-o_v2,20200814,y,y,clean_audio,vowel-o,Rohit Kumar,0.53,8.978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zb2Inq1UVhcMnWA41GpKyRdF4z62,breathing-shallow_v2,20200814,y,n,bad_audio,breathing-shallow,Rohit Kumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zb2Inq1UVhcMnWA41GpKyRdF4z62,breathing-deep_v2,20200814,y,y,bad_audio,breathing-deep,Rohit Kumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zb2Inq1UVhcMnWA41GpKyRdF4z62,cough-heavy_v2,20200814,y,y,clean_audio,cough-heavy,Rohit Kumar,0.425,0.821,1.008,1.329,,1.543,1.836,2.152,2.473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zb2Inq1UVhcMnWA41GpKyRdF4z62,cough-shallow_v2,20200814,y,y,clean_audio,cough-shallow,Rohit Kumar,0.233,0.586,0.891,1.231,,1.5,1.793,2.045,2.376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zb2Inq1UVhcMnWA41GpKyRdF4z62,vowel-a_v2,20200814,y,n,clean_audio,vowel-a,Rohit Kumar,0.64,2.134,3.486,4.904,,5.856,6.893,7.911,11.861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zb2Inq1UVhcMnWA41GpKyRdF4z62,vowel-e_v2,20200814,y,y,clean_audio,vowel-e,Rohit Kumar,0.543,9.139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zb2Inq1UVhcMnWA41GpKyRdF4z62,counting-normal_v2,20200814,y,y,clean_audio,counting-normal,Rohit Kumar,0.923,15.609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZfgCPP4WpOP78cBnZ39az9sb0F82,counting-fast_v2,20200814,y,y,clean_audio,counting-fast,Rohit Kumar,1.171,6.226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZfgCPP4WpOP78cBnZ39az9sb0F82,cough-heavy_v2,20200814,y,y,clean_audio,cough-heavy,Rohit Kumar,2.361,2.864,3.211,3.701,,4.2,4.812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZfgCPP4WpOP78cBnZ39az9sb0F82,vowel-a_v2,20200814,y,y,clean_audio,vowel-a,Rohit Kumar,1.581,8.955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZfgCPP4WpOP78cBnZ39az9sb0F82,cough-shallow_v2,20200814,y,y,clean_audio,cough-shallow,Rohit Kumar,2.165,2.501,2.742,3.141,,3.397,3.504,3.737,3.978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZfgCPP4WpOP78cBnZ39az9sb0F82,breathing-deep_v2,20200814,y,y,clean_audio,breathing-deep,Rohit Kumar,2.515,3.736,6.009,7.383,,11.59,12.693,17.171,18.273,19.749,21.361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZfgCPP4WpOP78cBnZ39az9sb0F82,breathing-shallow_v2,20200814,y,y,clean_audio,breathing-shallow,Rohit Kumar,1.565,2.725,3.834,5.015,,6.514,8.023,9.564,10.746,12.171,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZfgCPP4WpOP78cBnZ39az9sb0F82,vowel-o_v2,20200814,y,y,clean_audio,vowel-o,Rohit Kumar,1.157,7.466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZfgCPP4WpOP78cBnZ39az9sb0F82,counting-normal_v2,20200814,y,y,clean_audio,counting-normal,Rohit Kumar,1.861,15.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZfgCPP4WpOP78cBnZ39az9sb0F82,vowel-e_v2,20200814,y,y,clean_audio,vowel-e,Rohit Kumar,1.931,6.788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZiwS2q40gsX5X7pMp0y30PUFpE93,cough-heavy_v2,20200707,y,y,clean_audio,cough-heavy,Prashant K V,0.511,0.952,1.726,2.524,,3.399,4.266,4.877,5.659,6.155,7.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZiwS2q40gsX5X7pMp0y30PUFpE93,cough-shallow_v2,20200707,y,y,clean_audio,cough-shallow,Prashant K V,0.844,1.873,2.315,3.165,,3.78,4.786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZiwS2q40gsX5X7pMp0y30PUFpE93,breathing-deep_v2,20200707,y,y,clean_audio,breathing-deep,Prashant K V,2.068,3.939,6.943,8.64,Some voice in the beginning,11.665,15.8,16.693,17.868,19.457,21.002,4.222,6.246,8.967,11.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZiwS2q40gsX5X7pMp0y30PUFpE93,counting-fast_v2,20200707,y,y,clean_audio,counting-fast,Prashant K V,0.783,7.803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZiwS2q40gsX5X7pMp0y30PUFpE93,vowel-o_v2,20200707,y,y,clean_audio,vowel-o,Prashant K V,0.91,6.917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZiwS2q40gsX5X7pMp0y30PUFpE93,vowel-e_v2,20200707,y,y,clean_audio,vowel-e,Prashant K V,0.728,9.869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZiwS2q40gsX5X7pMp0y30PUFpE93,breathing-shallow_v2,20200707,y,y,clean_audio,breathing-shallow,Prashant K V,1.177,3.456,3.493,7.544,,7.791,10.219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZiwS2q40gsX5X7pMp0y30PUFpE93,vowel-a_v2,20200707,y,y,clean_audio,vowel-a,Prashant K V,0.785,7.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZiwS2q40gsX5X7pMp0y30PUFpE93,counting-normal_v2,20200707,y,y,clean_audio,counting-normal,Prashant K V,0.861,12.929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zs7tQ487P7hws3ur1TG53aiF0eC2,cough-shallow_v2,20200814,y,y,clean_audio,cough-shallow,Prashant K V,0.772,1.895,2.43,3.606,,4.067,4.334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zs7tQ487P7hws3ur1TG53aiF0eC2,cough-heavy_v2,20200814,y,y,clean_audio,cough-heavy,Prashant K V,1.164,1.621,2.576,3.589,,4.831,5.799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zs7tQ487P7hws3ur1TG53aiF0eC2,breathing-deep_v2,20200814,y,y,clean_audio,breathing-deep,Prashant K V,0.904,1.747,2.106,4.15,,4.558,6.615,6.85,8.795,9.005,10.925,11.235,12.189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zs7tQ487P7hws3ur1TG53aiF0eC2,breathing-shallow_v2,20200814,y,y,clean_audio,breathing-shallow,Prashant K V,1.562,2.22,2.325,3.615,,3.641,4.773,4.826,6.098,6.133,7.274,7.502,8.651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zs7tQ487P7hws3ur1TG53aiF0eC2,vowel-o_v2,20200814,y,y,clean_audio,vowel-o,Prashant K V,0.511,18.433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zs7tQ487P7hws3ur1TG53aiF0eC2,counting-normal_v2,20200814,y,y,clean_audio,counting-normal,Prashant K V,0.381,13.442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zs7tQ487P7hws3ur1TG53aiF0eC2,counting-fast_v2,20200814,y,y,clean_audio,counting-fast,Prashant K V,0.607,8.278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zs7tQ487P7hws3ur1TG53aiF0eC2,vowel-e_v2,20200814,y,y,clean_audio,vowel-e,Prashant K V,0.581,21.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zs7tQ487P7hws3ur1TG53aiF0eC2,vowel-a_v2,20200814,y,y,clean_audio,vowel-a,Prashant K V,1.259,10.421,10.357,10.368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZzKpUtFGzsVEK7E1wsVGRftKdx93,vowel-o_v2,20200820,y,n,clean_audio,vowel-o,Prashant K V,0.494,6.685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZzKpUtFGzsVEK7E1wsVGRftKdx93,breathing-shallow_v2,20200820,y,y,noisy_audio,breathing-shallow,Prashant K V,1.06,2.949,2.98,4.786,,4.995,6.822,7.0,8.543,9.036,10.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZzKpUtFGzsVEK7E1wsVGRftKdx93,breathing-deep_v2,20200820,n,n,bad_audio,breathing-deep,Prashant K V,,,,,Empty Audio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZzKpUtFGzsVEK7E1wsVGRftKdx93,counting-normal_v2,20200820,y,y,clean_audio,counting-normal,Prashant K V,0.314,12.696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZzKpUtFGzsVEK7E1wsVGRftKdx93,cough-shallow_v2,20200820,y,y,clean_audio,cough-shallow,Prashant K V,0.715,1.474,1.756,2.132,,2.963,3.729,3.96,4.292,5.239,6.077,6.185,6.503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZzKpUtFGzsVEK7E1wsVGRftKdx93,vowel-a_v2,20200820,y,y,clean_audio,vowel-a,Prashant K V,0.924,11.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZzKpUtFGzsVEK7E1wsVGRftKdx93,counting-fast_v2,20200820,y,y,clean_audio,counting-fast,Prashant K V,0.263,7.355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZzKpUtFGzsVEK7E1wsVGRftKdx93,cough-heavy_v2,20200820,n,n,bad_audio,cough-heavy,Prashant K V,,,,,Gets cutoff after 1 second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZzKpUtFGzsVEK7E1wsVGRftKdx93,vowel-e_v2,20200820,y,y,noisy_audio,vowel-e,Prashant K V,0.487,8.567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a86P7j0ZQccywZYCvzsunFdDRaV2,cough-heavy_v2,20200814,y,y,clean_audio,cough-heavy,Prashant K V,1.322,2.153,3.266,4.148,,5.325,6.265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a86P7j0ZQccywZYCvzsunFdDRaV2,breathing-shallow_v2,20200814,y,y,clean_audio,breathing-shallow,Prashant K V,0.589,2.239,2.416,4.101,,4.302,5.81,5.987,7.13,7.778,8.014,8.473,8.886,9.534,10.123,10.335,10.689,,,,,,,,,,,,,,,,,,,,,,,,,,
a86P7j0ZQccywZYCvzsunFdDRaV2,vowel-e_v2,20200814,y,y,clean_audio,vowel-e,Prashant K V,1.03,13.974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a86P7j0ZQccywZYCvzsunFdDRaV2,vowel-a_v2,20200814,y,y,clean_audio,vowel-a,Prashant K V,1.175,5.1,5.31,9.529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a86P7j0ZQccywZYCvzsunFdDRaV2,cough-shallow_v2,20200814,y,y,clean_audio,cough-shallow,Prashant K V,1.0,1.819,2.594,3.252,,4.381,5.142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a86P7j0ZQccywZYCvzsunFdDRaV2,counting-fast_v2,20200814,y,y,clean_audio,counting-fast,Prashant K V,0.76,6.464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a86P7j0ZQccywZYCvzsunFdDRaV2,counting-normal_v2,20200814,y,y,clean_audio,counting-normal,Prashant K V,1.072,13.219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a86P7j0ZQccywZYCvzsunFdDRaV2,vowel-o_v2,20200814,y,y,clean_audio,vowel-o,Prashant K V,1.504,11.207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a86P7j0ZQccywZYCvzsunFdDRaV2,breathing-deep_v2,20200814,y,y,clean_audio,breathing-deep,Prashant K V,0.641,1.864,2.345,3.588,,4.63,5.692,6.414,7.256,8.959,9.741,10.583,11.064,12.607,13.509,14.251,14.892,16.195,16.896,17.598,18.299,,,,,,,,,,,,,,,,,,,,,,
aJDwaJhhehbgKgHpYaP0sng5rcn2,vowel-o_v2,20200803,y,y,clean_audio,vowel-o,Prashant K V,1.095,1.731,,,Didn't sustain the vowel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aJDwaJhhehbgKgHpYaP0sng5rcn2,vowel-e_v2,20200803,y,y,clean_audio,vowel-e,Prashant K V,1.189,1.776,,,Didn't sustain the vowel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aJDwaJhhehbgKgHpYaP0sng5rcn2,vowel-a_v2,20200803,y,y,clean_audio,vowel-a,Prashant K V,0.869,1.497,,,Didn't sustain the vowel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aJDwaJhhehbgKgHpYaP0sng5rcn2,breathing-shallow_v2,20200803,y,y,clean_audio,breathing-shallow,Prashant K V,1.425,3.983,5.253,7.674,,8.65,10.564,11.95,13.552,14.177,16.032,16.871,18.199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aJDwaJhhehbgKgHpYaP0sng5rcn2,breathing-deep_v2,20200803,y,y,noisy_audio,breathing-deep,Prashant K V,3.678,5.633,9.722,11.42,,15.201,16.641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aJDwaJhhehbgKgHpYaP0sng5rcn2,cough-heavy_v2,20200803,y,y,clean_audio,cough-heavy,Prashant K V,0.584,1.375,1.908,2.67,,3.299,4.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aJDwaJhhehbgKgHpYaP0sng5rcn2,cough-shallow_v2,20200803,y,y,clean_audio,cough-shallow,Prashant K V,1.848,2.659,3.47,4.394,,4.945,5.805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aJDwaJhhehbgKgHpYaP0sng5rcn2,counting-normal_v2,20200803,y,y,clean_audio,counting-normal,Prashant K V,0.935,12.483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aJDwaJhhehbgKgHpYaP0sng5rcn2,counting-fast_v2,20200803,y,y,clean_audio,counting-fast,Prashant K V,0.834,8.493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aLeBZp6qmVVooQsTvP1ptnQk9IS2,counting-normal_v2,20200604,y,y,clean_audio,counting-normal,Prashant K V,0.725,1.315,1.484,2.006,,2.242,2.934,3.035,3.591,3.81,4.856,5.244,15.967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aLeBZp6qmVVooQsTvP1ptnQk9IS2,counting-fast_v2,20200604,y,y,clean_audio,counting-fast,Prashant K V,1.502,9.745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aLeBZp6qmVVooQsTvP1ptnQk9IS2,vowel-a_v2,20200604,y,y,clean_audio,vowel-a,Prashant K V,1.457,8.921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aLeBZp6qmVVooQsTvP1ptnQk9IS2,cough-shallow_v2,20200604,y,y,clean_audio,cough-shallow,Prashant K V,1.993,3.198,3.849,5.337,,6.104,7.494,8.311,9.594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aLeBZp6qmVVooQsTvP1ptnQk9IS2,cough-heavy_v2,20200604,y,y,clean_audio,cough-heavy,Prashant K V,1.033,2.555,3.543,5.087,,6.063,7.835,8.845,10.537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aLeBZp6qmVVooQsTvP1ptnQk9IS2,breathing-deep_v2,20200604,n,n,bad_audio,breathing-deep,Prashant K V,,,,,Empty Audio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aLeBZp6qmVVooQsTvP1ptnQk9IS2,breathing-shallow_v2,20200604,n,n,bad_audio,breathing-shallow,Prashant K V,,,,,Empty Audio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aLeBZp6qmVVooQsTvP1ptnQk9IS2,vowel-o_v2,20200604,y,y,clean_audio,vowel-o,Prashant K V,1.672,12.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aLeBZp6qmVVooQsTvP1ptnQk9IS2,vowel-e_v2,20200604,y,y,clean_audio,vowel-e,Prashant K V,1.399,12.617,,,Volume reduces after a while,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aNOpaVGqF7PiG5n1ln5B1VJnmCO2,cough-shallow_v2,20200820,n,n,bad_audio,cough-shallow,Prashant K V,,,,,Empty Audio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aNOpaVGqF7PiG5n1ln5B1VJnmCO2,cough-heavy_v2,20200820,n,n,bad_audio,cough-heavy,Prashant K V,,,,,Empty Audio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aNOpaVGqF7PiG5n1ln5B1VJnmCO2,breathing-deep_v2,20200820,n,n,bad_audio,breathing-deep,Prashant K V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aNOpaVGqF7PiG5n1ln5B1VJnmCO2,vowel-o_v2,20200820,n,n,bad_audio,vowel-o,Prashant K V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aNOpaVGqF7PiG5n1ln5B1VJnmCO2,counting-normal_v2,20200820,n,n,bad_audio,counting-normal,Prashant K V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aNOpaVGqF7PiG5n1ln5B1VJnmCO2,counting-fast_v2,20200820,n,n,bad_audio,counting-fast,Prashant K V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aNOpaVGqF7PiG5n1ln5B1VJnmCO2,vowel-a_v2,20200820,n,n,bad_audio,vowel-a,Prashant K V,,,,,Empty Audio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aNOpaVGqF7PiG5n1ln5B1VJnmCO2,breathing-shallow_v2,20200820,n,n,bad_audio,breathing-shallow,Prashant K V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aNOpaVGqF7PiG5n1ln5B1VJnmCO2,vowel-e_v2,20200820,n,n,bad_audio,vowel-e,Prashant K V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aU8pLZV1OUQJV0GKeeIlgWhYWeA2,counting-fast_v2,20200820,y,y,clean_audio,counting-fast,Prashant K V,0.593,4.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aU8pLZV1OUQJV0GKeeIlgWhYWeA2,counting-normal_v2,20200820,n,n,bad_audio,counting-normal,Prashant K V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aU8pLZV1OUQJV0GKeeIlgWhYWeA2,vowel-o_v2,20200820,n,n,bad_audio,vowel-o,Prashant K V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aU8pLZV1OUQJV0GKeeIlgWhYWeA2,breathing-shallow_v2,20200820,n,n,bad_audio,breathing-shallow,Prashant K V,,,,,Empty Audio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aU8pLZV1OUQJV0GKeeIlgWhYWeA2,breathing-deep_v2,20200820,y,y,noisy_audio,breathing-deep,Prashant K V,0.361,3.29,3.764,6.581,Minimal background noise,7.032,10.457,10.841,14.266,14.762,18.165,18.751,21.456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
