id,recording,vol,cont,quality,stage,clean,comments
OllJVQmVKDgnUjNCKFCP0tPlQU03,counting-normal,y,y,clean_audio,counting-normal,,
OllJVQmVKDgnUjNCKFCP0tPlQU03,breathing-shallow,y,y,clean_audio,breathing-shallow,,
OllJVQmVKDgnUjNCKFCP0tPlQU03,vowel-a,y,y,clean_audio,vowel-a,,
OllJVQmVKDgnUjNCKFCP0tPlQU03,cough-heavy,y,y,clean_audio,cough-heavy,,
OllJVQmVKDgnUjNCKFCP0tPlQU03,counting-fast,y,y,clean_audio,counting-fast,,
fci4w1K0PXhKOJfLlv6dql3YRU23,vowel-o,y,n,clean_audio,vowel-o,,
fci4w1K0PXhKOJfLlv6dql3YRU23,vowel-e,y,y,clean_audio,vowel-e,,
fci4w1K0PXhKOJfLlv6dql3YRU23,cough-shallow,y,y,clean_audio,cough-shallow,,
fci4w1K0PXhKOJfLlv6dql3YRU23,breathing-deep,y,y,clean_audio,breathing-deep,,
fci4w1K0PXhKOJfLlv6dql3YRU23,counting-normal,y,y,clean_audio,counting-normal,,
fci4w1K0PXhKOJfLlv6dql3YRU23,breathing-shallow,y,y,clean_audio,breathing-shallow,,
fci4w1K0PXhKOJfLlv6dql3YRU23,vowel-a,y,y,clean_audio,vowel-a,,
fci4w1K0PXhKOJfLlv6dql3YRU23,cough-heavy,y,y,clean_audio,cough-heavy,,
fci4w1K0PXhKOJfLlv6dql3YRU23,counting-fast,y,n,clean_audio,counting-fast,,
tM8IvvHCyCXpEsx5T6egMVLj7Lu1,vowel-o,y,y,clean_audio,vowel-o,,
tM8IvvHCyCXpEsx5T6egMVLj7Lu1,vowel-e,y,y,clean_audio,vowel-e,,
tM8IvvHCyCXpEsx5T6egMVLj7Lu1,cough-shallow,y,y,clean_audio,cough-shallow,,
tM8IvvHCyCXpEsx5T6egMVLj7Lu1,breathing-deep,y,y,clean_audio,breathing-deep,,
tM8IvvHCyCXpEsx5T6egMVLj7Lu1,counting-normal,y,y,clean_audio,counting-normal,,
tM8IvvHCyCXpEsx5T6egMVLj7Lu1,breathing-shallow,y,y,clean_audio,breathing-shallow,,
tM8IvvHCyCXpEsx5T6egMVLj7Lu1,vowel-a,y,y,clean_audio,vowel-a,,
tM8IvvHCyCXpEsx5T6egMVLj7Lu1,cough-heavy,y,y,clean_audio,cough-heavy,,
tM8IvvHCyCXpEsx5T6egMVLj7Lu1,counting-fast,y,y,clean_audio,counting-fast,,
Jw7YMfwGqMX22UbHh1TTgYMTYWs1,vowel-o,n,y,clean_audio,vowel-o,,audio is there but very low volume and for very short duration
Jw7YMfwGqMX22UbHh1TTgYMTYWs1,vowel-e,n,y,bad_audio,vowel-e,,no audio is there
Jw7YMfwGqMX22UbHh1TTgYMTYWs1,cough-shallow,y,y,clean_audio,cough-shallow,,
Jw7YMfwGqMX22UbHh1TTgYMTYWs1,breathing-deep,y,y,clean_audio,breathing-deep,,
Jw7YMfwGqMX22UbHh1TTgYMTYWs1,counting-normal,n,y,bad_audio,counting-normal,,no proper audio
Jw7YMfwGqMX22UbHh1TTgYMTYWs1,breathing-shallow,y,y,clean_audio,breathing-shallow,,
Jw7YMfwGqMX22UbHh1TTgYMTYWs1,vowel-a,n,y,bad_audio,vowel-a,,no audio is there
Jw7YMfwGqMX22UbHh1TTgYMTYWs1,cough-heavy,y,y,clean_audio,cough-heavy,,
Jw7YMfwGqMX22UbHh1TTgYMTYWs1,counting-fast,n,y,bad_audio,counting-fast,,no proper audio
QU89L9WuhdW74Fj41RQwBPCl9Vv1,vowel-o,y,y,clean_audio,vowel-o,,
QU89L9WuhdW74Fj41RQwBPCl9Vv1,vowel-e,y,y,clean_audio,vowel-e,,
QU89L9WuhdW74Fj41RQwBPCl9Vv1,cough-shallow,y,y,clean_audio,cough-shallow,,
QU89L9WuhdW74Fj41RQwBPCl9Vv1,breathing-deep,y,y,clean_audio,breathing-deep,,
QU89L9WuhdW74Fj41RQwBPCl9Vv1,counting-normal,y,y,clean_audio,counting-normal,,
QU89L9WuhdW74Fj41RQwBPCl9Vv1,breathing-shallow,y,y,clean_audio,breathing-shallow,,
QU89L9WuhdW74Fj41RQwBPCl9Vv1,vowel-a,y,y,clean_audio,vowel-a,,
QU89L9WuhdW74Fj41RQwBPCl9Vv1,cough-heavy,y,y,clean_audio,cough-heavy,,
QU89L9WuhdW74Fj41RQwBPCl9Vv1,counting-fast,y,y,clean_audio,counting-fast,,
hD3OkVpgQJNlJSQxLgzqXzHp4jr2,vowel-o,y,y,clean_audio,vowel-o,,
hD3OkVpgQJNlJSQxLgzqXzHp4jr2,vowel-e,y,y,clean_audio,vowel-e,,
hD3OkVpgQJNlJSQxLgzqXzHp4jr2,cough-shallow,y,y,clean_audio,cough-shallow,,
hD3OkVpgQJNlJSQxLgzqXzHp4jr2,breathing-deep,y,y,clean_audio,breathing-deep,,
hD3OkVpgQJNlJSQxLgzqXzHp4jr2,counting-normal,y,y,clean_audio,counting-normal,,
hD3OkVpgQJNlJSQxLgzqXzHp4jr2,breathing-shallow,y,y,clean_audio,breathing-shallow,,
hD3OkVpgQJNlJSQxLgzqXzHp4jr2,vowel-a,y,y,clean_audio,vowel-a,,
hD3OkVpgQJNlJSQxLgzqXzHp4jr2,cough-heavy,y,y,clean_audio,cough-heavy,,
hD3OkVpgQJNlJSQxLgzqXzHp4jr2,counting-fast,y,y,clean_audio,counting-fast,,
xwHQrG0KwjTLJvBYVtVXfHp4JAd2,vowel-o,y,y,clean_audio,vowel-o,,
xwHQrG0KwjTLJvBYVtVXfHp4JAd2,vowel-e,y,y,clean_audio,vowel-e,,
xwHQrG0KwjTLJvBYVtVXfHp4JAd2,cough-shallow,y,y,clean_audio,cough-shallow,,
xwHQrG0KwjTLJvBYVtVXfHp4JAd2,breathing-deep,y,y,clean_audio,breathing-deep,,
xwHQrG0KwjTLJvBYVtVXfHp4JAd2,counting-normal,y,y,clean_audio,counting-normal,,
xwHQrG0KwjTLJvBYVtVXfHp4JAd2,breathing-shallow,y,y,clean_audio,breathing-shallow,,
xwHQrG0KwjTLJvBYVtVXfHp4JAd2,vowel-a,y,y,clean_audio,vowel-a,,
xwHQrG0KwjTLJvBYVtVXfHp4JAd2,cough-heavy,y,y,clean_audio,cough-heavy,,
xwHQrG0KwjTLJvBYVtVXfHp4JAd2,counting-fast,y,y,clean_audio,counting-fast,,
xKW2EpGmJcfigLecUTLVXEWQHPg2,vowel-o,y,y,clean_audio,vowel-o,,
xKW2EpGmJcfigLecUTLVXEWQHPg2,vowel-e,y,y,clean_audio,vowel-e,,
xKW2EpGmJcfigLecUTLVXEWQHPg2,cough-shallow,y,y,clean_audio,cough-shallow,,
xKW2EpGmJcfigLecUTLVXEWQHPg2,breathing-deep,y,y,clean_audio,breathing-deep,,
xKW2EpGmJcfigLecUTLVXEWQHPg2,counting-normal,y,y,clean_audio,counting-normal,,
xKW2EpGmJcfigLecUTLVXEWQHPg2,breathing-shallow,y,y,clean_audio,breathing-shallow,,
xKW2EpGmJcfigLecUTLVXEWQHPg2,vowel-a,y,y,clean_audio,vowel-a,,
xKW2EpGmJcfigLecUTLVXEWQHPg2,cough-heavy,y,y,clean_audio,cough-heavy,,
xKW2EpGmJcfigLecUTLVXEWQHPg2,counting-fast,y,y,clean_audio,counting-fast,,
PWXapCML3JSGefaCRAxKjCNp0Ps2,vowel-o,y,y,clean_audio,vowel-o,,
PWXapCML3JSGefaCRAxKjCNp0Ps2,vowel-e,y,y,clean_audio,vowel-e,,
PWXapCML3JSGefaCRAxKjCNp0Ps2,cough-shallow,y,y,clean_audio,cough-shallow,,
PWXapCML3JSGefaCRAxKjCNp0Ps2,breathing-deep,y,y,clean_audio,breathing-deep,,
PWXapCML3JSGefaCRAxKjCNp0Ps2,counting-normal,y,y,clean_audio,counting-normal,,
PWXapCML3JSGefaCRAxKjCNp0Ps2,breathing-shallow,y,y,clean_audio,breathing-shallow,,
PWXapCML3JSGefaCRAxKjCNp0Ps2,vowel-a,y,y,clean_audio,vowel-a,,
PWXapCML3JSGefaCRAxKjCNp0Ps2,cough-heavy,y,y,clean_audio,cough-heavy,,
PWXapCML3JSGefaCRAxKjCNp0Ps2,counting-fast,y,y,clean_audio,counting-fast,,
nDhgdZFoNRUBm7qY6tw3z4ZLOdw2,vowel-o,y,y,clean_audio,vowel-o,,
nDhgdZFoNRUBm7qY6tw3z4ZLOdw2,vowel-e,y,y,clean_audio,vowel-e,,
nDhgdZFoNRUBm7qY6tw3z4ZLOdw2,cough-shallow,y,y,clean_audio,cough-shallow,,
nDhgdZFoNRUBm7qY6tw3z4ZLOdw2,breathing-deep,y,y,clean_audio,breathing-deep,,
nDhgdZFoNRUBm7qY6tw3z4ZLOdw2,counting-normal,y,y,clean_audio,counting-normal,,
nDhgdZFoNRUBm7qY6tw3z4ZLOdw2,breathing-shallow,y,y,clean_audio,breathing-shallow,,
nDhgdZFoNRUBm7qY6tw3z4ZLOdw2,vowel-a,y,y,clean_audio,vowel-a,,
nDhgdZFoNRUBm7qY6tw3z4ZLOdw2,cough-heavy,y,y,clean_audio,cough-heavy,,
nDhgdZFoNRUBm7qY6tw3z4ZLOdw2,counting-fast,y,y,clean_audio,counting-fast,,
xyM7qnHrkeSfQsGyRCsomcKfMDG3,vowel-o,y,y,clean_audio,vowel-o,,
xyM7qnHrkeSfQsGyRCsomcKfMDG3,vowel-e,y,y,clean_audio,vowel-e,,
xyM7qnHrkeSfQsGyRCsomcKfMDG3,cough-shallow,y,y,clean_audio,cough-shallow,,
xyM7qnHrkeSfQsGyRCsomcKfMDG3,breathing-deep,y,y,clean_audio,breathing-deep,,
xyM7qnHrkeSfQsGyRCsomcKfMDG3,counting-normal,y,y,clean_audio,counting-normal,,
xyM7qnHrkeSfQsGyRCsomcKfMDG3,breathing-shallow,y,y,clean_audio,breathing-shallow,,
xyM7qnHrkeSfQsGyRCsomcKfMDG3,vowel-a,y,y,clean_audio,vowel-a,,
xyM7qnHrkeSfQsGyRCsomcKfMDG3,cough-heavy,y,y,clean_audio,cough-heavy,,
xyM7qnHrkeSfQsGyRCsomcKfMDG3,counting-fast,y,y,clean_audio,counting-fast,,
Y5YzktJpmdMp3h3YOTEWcxE41F83,vowel-o,y,y,clean_audio,vowel-o,,
Y5YzktJpmdMp3h3YOTEWcxE41F83,vowel-e,y,y,clean_audio,vowel-e,,
Y5YzktJpmdMp3h3YOTEWcxE41F83,cough-shallow,y,y,clean_audio,cough-shallow,,
Y5YzktJpmdMp3h3YOTEWcxE41F83,breathing-deep,y,y,clean_audio,breathing-deep,,
Y5YzktJpmdMp3h3YOTEWcxE41F83,counting-normal,y,y,clean_audio,counting-normal,,
Y5YzktJpmdMp3h3YOTEWcxE41F83,breathing-shallow,y,y,clean_audio,breathing-shallow,,
Y5YzktJpmdMp3h3YOTEWcxE41F83,vowel-a,y,y,clean_audio,vowel-a,,
Y5YzktJpmdMp3h3YOTEWcxE41F83,cough-heavy,y,y,clean_audio,cough-heavy,,
Y5YzktJpmdMp3h3YOTEWcxE41F83,counting-fast,y,y,clean_audio,counting-fast,,
HRtlc2Oedzd7Q70BgFjlJGMbyPL2,vowel-o,y,y,clean_audio,vowel-o,,
HRtlc2Oedzd7Q70BgFjlJGMbyPL2,vowel-e,y,y,clean_audio,vowel-e,,
HRtlc2Oedzd7Q70BgFjlJGMbyPL2,cough-shallow,y,y,clean_audio,cough-shallow,,
HRtlc2Oedzd7Q70BgFjlJGMbyPL2,breathing-deep,y,y,clean_audio,breathing-deep,,
HRtlc2Oedzd7Q70BgFjlJGMbyPL2,counting-normal,y,y,clean_audio,counting-normal,,
HRtlc2Oedzd7Q70BgFjlJGMbyPL2,breathing-shallow,y,y,clean_audio,breathing-shallow,,
HRtlc2Oedzd7Q70BgFjlJGMbyPL2,vowel-a,y,y,clean_audio,vowel-a,,
HRtlc2Oedzd7Q70BgFjlJGMbyPL2,cough-heavy,y,y,clean_audio,cough-heavy,,
HRtlc2Oedzd7Q70BgFjlJGMbyPL2,counting-fast,y,y,clean_audio,counting-fast,,
vxQXoOBf9Oa0zTwHaKRyHqiUQTB2,vowel-o,y,y,clean_audio,vowel-o,,
vxQXoOBf9Oa0zTwHaKRyHqiUQTB2,vowel-e,y,y,clean_audio,vowel-e,,
vxQXoOBf9Oa0zTwHaKRyHqiUQTB2,cough-shallow,y,y,clean_audio,cough-shallow,,
vxQXoOBf9Oa0zTwHaKRyHqiUQTB2,breathing-deep,y,y,clean_audio,breathing-deep,,
vxQXoOBf9Oa0zTwHaKRyHqiUQTB2,counting-normal,y,y,clean_audio,counting-normal,,
vxQXoOBf9Oa0zTwHaKRyHqiUQTB2,breathing-shallow,y,y,clean_audio,breathing-shallow,,
vxQXoOBf9Oa0zTwHaKRyHqiUQTB2,vowel-a,y,y,clean_audio,vowel-a,,
vxQXoOBf9Oa0zTwHaKRyHqiUQTB2,cough-heavy,y,y,clean_audio,cough-heavy,,
vxQXoOBf9Oa0zTwHaKRyHqiUQTB2,counting-fast,y,y,clean_audio,counting-fast,,
zHug6OwMsNQnCCKu5TAiHKddqer2,vowel-o,y,y,clean_audio,vowel-o,,
zHug6OwMsNQnCCKu5TAiHKddqer2,vowel-e,y,y,clean_audio,vowel-e,,
zHug6OwMsNQnCCKu5TAiHKddqer2,cough-shallow,y,y,clean_audio,cough-shallow,,
zHug6OwMsNQnCCKu5TAiHKddqer2,breathing-deep,y,y,clean_audio,breathing-deep,,
zHug6OwMsNQnCCKu5TAiHKddqer2,counting-normal,y,y,clean_audio,counting-normal,,
zHug6OwMsNQnCCKu5TAiHKddqer2,breathing-shallow,y,y,clean_audio,breathing-shallow,,
zHug6OwMsNQnCCKu5TAiHKddqer2,vowel-a,y,y,clean_audio,vowel-a,,
zHug6OwMsNQnCCKu5TAiHKddqer2,cough-heavy,y,y,clean_audio,cough-heavy,,
zHug6OwMsNQnCCKu5TAiHKddqer2,counting-fast,y,y,clean_audio,counting-fast,,
U5XZPZXjrqNPn4Eo3T2Ti46VNVJ2,vowel-o,y,y,clean_audio,vowel-o,,
U5XZPZXjrqNPn4Eo3T2Ti46VNVJ2,vowel-e,y,y,clean_audio,vowel-e,,
U5XZPZXjrqNPn4Eo3T2Ti46VNVJ2,cough-shallow,y,y,clean_audio,cough-shallow,,
U5XZPZXjrqNPn4Eo3T2Ti46VNVJ2,breathing-deep,y,y,clean_audio,breathing-deep,,
U5XZPZXjrqNPn4Eo3T2Ti46VNVJ2,counting-normal,y,y,clean_audio,counting-normal,,
U5XZPZXjrqNPn4Eo3T2Ti46VNVJ2,breathing-shallow,y,y,clean_audio,breathing-shallow,,
U5XZPZXjrqNPn4Eo3T2Ti46VNVJ2,vowel-a,y,y,clean_audio,vowel-a,,
U5XZPZXjrqNPn4Eo3T2Ti46VNVJ2,cough-heavy,y,y,clean_audio,cough-heavy,,
U5XZPZXjrqNPn4Eo3T2Ti46VNVJ2,counting-fast,y,y,clean_audio,counting-fast,,
Qriv4y0rwfWRZDatFMOj9zdXeB43,vowel-o,n,n,bad_audio,vowel-o,,
Qriv4y0rwfWRZDatFMOj9zdXeB43,vowel-e,n,n,bad_audio,vowel-e,,
Qriv4y0rwfWRZDatFMOj9zdXeB43,cough-shallow,n,n,bad_audio,cough-shallow,,
Qriv4y0rwfWRZDatFMOj9zdXeB43,breathing-deep,n,n,bad_audio,breathing-deep,,
Qriv4y0rwfWRZDatFMOj9zdXeB43,counting-normal,n,n,bad_audio,counting-normal,,
Qriv4y0rwfWRZDatFMOj9zdXeB43,breathing-shallow,n,n,bad_audio,breathing-shallow,,
Qriv4y0rwfWRZDatFMOj9zdXeB43,vowel-a,n,n,bad_audio,vowel-a,,
Qriv4y0rwfWRZDatFMOj9zdXeB43,cough-heavy,n,n,bad_audio,cough-heavy,,
Qriv4y0rwfWRZDatFMOj9zdXeB43,counting-fast,n,n,bad_audio,counting-fast,,
RQqyn5Ur0gcPPYhafDG9DDfIgVh2,vowel-o,y,y,clean_audio,vowel-o,,
RQqyn5Ur0gcPPYhafDG9DDfIgVh2,vowel-e,y,y,clean_audio,vowel-e,,
RQqyn5Ur0gcPPYhafDG9DDfIgVh2,cough-shallow,y,y,clean_audio,cough-shallow,,
RQqyn5Ur0gcPPYhafDG9DDfIgVh2,breathing-deep,y,y,clean_audio,breathing-deep,,
RQqyn5Ur0gcPPYhafDG9DDfIgVh2,counting-normal,y,y,clean_audio,counting-normal,,
RQqyn5Ur0gcPPYhafDG9DDfIgVh2,breathing-shallow,y,y,clean_audio,breathing-shallow,,
RQqyn5Ur0gcPPYhafDG9DDfIgVh2,vowel-a,y,y,clean_audio,vowel-a,,
RQqyn5Ur0gcPPYhafDG9DDfIgVh2,cough-heavy,y,y,clean_audio,cough-heavy,,
RQqyn5Ur0gcPPYhafDG9DDfIgVh2,counting-fast,y,y,clean_audio,counting-fast,,
lS9YdIeCTmfaDKr4AgtF1hjdlR23,vowel-o,y,y,clean_audio,vowel-o,,
lS9YdIeCTmfaDKr4AgtF1hjdlR23,vowel-e,y,y,clean_audio,vowel-e,,
lS9YdIeCTmfaDKr4AgtF1hjdlR23,cough-shallow,y,y,clean_audio,cough-shallow,,
lS9YdIeCTmfaDKr4AgtF1hjdlR23,breathing-deep,y,y,clean_audio,breathing-deep,,
lS9YdIeCTmfaDKr4AgtF1hjdlR23,counting-normal,y,y,clean_audio,counting-normal,,
lS9YdIeCTmfaDKr4AgtF1hjdlR23,breathing-shallow,y,y,clean_audio,breathing-shallow,,
lS9YdIeCTmfaDKr4AgtF1hjdlR23,vowel-a,y,y,clean_audio,vowel-a,,
lS9YdIeCTmfaDKr4AgtF1hjdlR23,cough-heavy,y,y,clean_audio,cough-heavy,,
lS9YdIeCTmfaDKr4AgtF1hjdlR23,counting-fast,y,y,clean_audio,counting-fast,,
RgfYXoDTg6MBu6V0xKMEjsMfY8m2,vowel-o,y,y,clean_audio,vowel-o,,
RgfYXoDTg6MBu6V0xKMEjsMfY8m2,vowel-e,n,y,clean_audio,vowel-e,,
RgfYXoDTg6MBu6V0xKMEjsMfY8m2,cough-shallow,y,y,clean_audio,cough-shallow,,
RgfYXoDTg6MBu6V0xKMEjsMfY8m2,breathing-deep,y,y,clean_audio,breathing-deep,,no audio
RgfYXoDTg6MBu6V0xKMEjsMfY8m2,counting-normal,y,y,clean_audio,counting-normal,,
RgfYXoDTg6MBu6V0xKMEjsMfY8m2,breathing-shallow,n,n,clean_audio,breathing-shallow,,no audio
RgfYXoDTg6MBu6V0xKMEjsMfY8m2,vowel-a,y,y,clean_audio,vowel-a,,
RgfYXoDTg6MBu6V0xKMEjsMfY8m2,cough-heavy,y,y,clean_audio,cough-heavy,,
RgfYXoDTg6MBu6V0xKMEjsMfY8m2,counting-fast,y,y,clean_audio,counting-fast,,
tkr2LeHuJyNXW3uM4NUZBmp1qIb2,vowel-o,y,y,clean_audio,vowel-o,,
tkr2LeHuJyNXW3uM4NUZBmp1qIb2,vowel-e,y,y,clean_audio,vowel-e,,
tkr2LeHuJyNXW3uM4NUZBmp1qIb2,cough-shallow,y,y,clean_audio,cough-shallow,,
tkr2LeHuJyNXW3uM4NUZBmp1qIb2,breathing-deep,y,y,clean_audio,breathing-deep,,
tkr2LeHuJyNXW3uM4NUZBmp1qIb2,counting-normal,y,y,clean_audio,counting-normal,,
tkr2LeHuJyNXW3uM4NUZBmp1qIb2,breathing-shallow,y,y,clean_audio,breathing-shallow,,
tkr2LeHuJyNXW3uM4NUZBmp1qIb2,vowel-a,y,y,clean_audio,vowel-a,,
tkr2LeHuJyNXW3uM4NUZBmp1qIb2,cough-heavy,y,y,clean_audio,cough-heavy,,
tkr2LeHuJyNXW3uM4NUZBmp1qIb2,counting-fast,y,y,clean_audio,counting-fast,,
HtCYru78WihN83VInC0etddLCv62,vowel-o,y,y,clean_audio,vowel-o,,
HtCYru78WihN83VInC0etddLCv62,vowel-e,y,y,clean_audio,vowel-e,,
HtCYru78WihN83VInC0etddLCv62,cough-shallow,y,y,clean_audio,cough-shallow,,
HtCYru78WihN83VInC0etddLCv62,breathing-deep,y,y,clean_audio,breathing-deep,,
HtCYru78WihN83VInC0etddLCv62,counting-normal,y,y,clean_audio,counting-normal,,
HtCYru78WihN83VInC0etddLCv62,breathing-shallow,y,y,clean_audio,breathing-shallow,,
HtCYru78WihN83VInC0etddLCv62,vowel-a,y,y,clean_audio,vowel-a,,
HtCYru78WihN83VInC0etddLCv62,cough-heavy,y,y,clean_audio,cough-heavy,,
HtCYru78WihN83VInC0etddLCv62,counting-fast,y,y,clean_audio,counting-fast,,
GANtY5XDqOUFMC2lEizSdBuainB2,vowel-o,y,y,clean_audio,vowel-o,,
GANtY5XDqOUFMC2lEizSdBuainB2,vowel-e,y,y,clean_audio,vowel-e,,
GANtY5XDqOUFMC2lEizSdBuainB2,cough-shallow,y,y,clean_audio,cough-shallow,,
GANtY5XDqOUFMC2lEizSdBuainB2,breathing-deep,y,y,clean_audio,breathing-deep,,
GANtY5XDqOUFMC2lEizSdBuainB2,counting-normal,y,y,clean_audio,counting-normal,,
GANtY5XDqOUFMC2lEizSdBuainB2,breathing-shallow,y,y,clean_audio,breathing-shallow,,
GANtY5XDqOUFMC2lEizSdBuainB2,vowel-a,y,y,clean_audio,vowel-a,,
GANtY5XDqOUFMC2lEizSdBuainB2,cough-heavy,y,y,clean_audio,cough-heavy,,
GANtY5XDqOUFMC2lEizSdBuainB2,counting-fast,y,y,clean_audio,counting-fast,,
trc6AC5IMYOoTnAeupgXR8YovHj1,vowel-o,y,y,clean_audio,vowel-o,,
trc6AC5IMYOoTnAeupgXR8YovHj1,vowel-e,y,y,clean_audio,vowel-e,,
trc6AC5IMYOoTnAeupgXR8YovHj1,cough-shallow,y,y,clean_audio,cough-shallow,,
trc6AC5IMYOoTnAeupgXR8YovHj1,breathing-deep,y,y,clean_audio,breathing-deep,,
trc6AC5IMYOoTnAeupgXR8YovHj1,counting-normal,y,y,clean_audio,counting-normal,,
trc6AC5IMYOoTnAeupgXR8YovHj1,breathing-shallow,y,y,clean_audio,breathing-shallow,,
trc6AC5IMYOoTnAeupgXR8YovHj1,vowel-a,y,y,clean_audio,vowel-a,,
trc6AC5IMYOoTnAeupgXR8YovHj1,cough-heavy,y,y,clean_audio,cough-heavy,,
trc6AC5IMYOoTnAeupgXR8YovHj1,counting-fast,y,y,clean_audio,counting-fast,,
GMjhTrVkYsfH4RWjGFLCskzNnys2,vowel-o,y,y,clean_audio,vowel-o,,
GMjhTrVkYsfH4RWjGFLCskzNnys2,vowel-e,y,y,clean_audio,vowel-e,,
GMjhTrVkYsfH4RWjGFLCskzNnys2,cough-shallow,y,y,clean_audio,cough-shallow,,
GMjhTrVkYsfH4RWjGFLCskzNnys2,breathing-deep,y,y,clean_audio,breathing-deep,,
GMjhTrVkYsfH4RWjGFLCskzNnys2,counting-normal,y,y,clean_audio,counting-normal,,
GMjhTrVkYsfH4RWjGFLCskzNnys2,breathing-shallow,n,y,bad_audio,breathing-shallow,,no audio is there
GMjhTrVkYsfH4RWjGFLCskzNnys2,vowel-a,y,y,clean_audio,vowel-a,,
GMjhTrVkYsfH4RWjGFLCskzNnys2,cough-heavy,y,y,clean_audio,cough-heavy,,
GMjhTrVkYsfH4RWjGFLCskzNnys2,counting-fast,y,y,clean_audio,counting-fast,,
gfAVpM1IV5RhiO6CAiOjjn1AHVG2,vowel-o,y,y,clean_audio,vowel-o,,
gfAVpM1IV5RhiO6CAiOjjn1AHVG2,vowel-e,y,y,clean_audio,vowel-e,,
gfAVpM1IV5RhiO6CAiOjjn1AHVG2,cough-shallow,y,y,clean_audio,cough-shallow,,
gfAVpM1IV5RhiO6CAiOjjn1AHVG2,breathing-deep,y,y,clean_audio,breathing-deep,,
gfAVpM1IV5RhiO6CAiOjjn1AHVG2,counting-normal,y,y,clean_audio,counting-normal,,
gfAVpM1IV5RhiO6CAiOjjn1AHVG2,breathing-shallow,y,y,clean_audio,breathing-shallow,,
gfAVpM1IV5RhiO6CAiOjjn1AHVG2,vowel-a,y,y,clean_audio,vowel-a,,
gfAVpM1IV5RhiO6CAiOjjn1AHVG2,cough-heavy,y,y,clean_audio,cough-heavy,,
gfAVpM1IV5RhiO6CAiOjjn1AHVG2,counting-fast,y,y,clean_audio,counting-fast,,
Uy5OhcHEQXY65CsYbiRPtN7RVBf1,vowel-o,y,y,clean_audio,vowel-o,,
Uy5OhcHEQXY65CsYbiRPtN7RVBf1,vowel-e,y,y,clean_audio,vowel-e,,
Uy5OhcHEQXY65CsYbiRPtN7RVBf1,cough-shallow,y,y,clean_audio,cough-shallow,,
Uy5OhcHEQXY65CsYbiRPtN7RVBf1,breathing-deep,y,y,clean_audio,breathing-deep,,
Uy5OhcHEQXY65CsYbiRPtN7RVBf1,counting-normal,y,y,clean_audio,counting-normal,,
Uy5OhcHEQXY65CsYbiRPtN7RVBf1,breathing-shallow,n,y,bad_audio,breathing-shallow,,very low volume or no audio at all
Uy5OhcHEQXY65CsYbiRPtN7RVBf1,vowel-a,y,y,clean_audio,vowel-a,,
Uy5OhcHEQXY65CsYbiRPtN7RVBf1,cough-heavy,y,y,clean_audio,cough-heavy,,
Uy5OhcHEQXY65CsYbiRPtN7RVBf1,counting-fast,y,y,clean_audio,counting-fast,,
2jFheyh8bLO5peh0HPYGYjH5N9x2,vowel-o,y,y,clean_audio,vowel-o,,
2jFheyh8bLO5peh0HPYGYjH5N9x2,vowel-e,y,y,clean_audio,vowel-e,,
2jFheyh8bLO5peh0HPYGYjH5N9x2,cough-shallow,y,y,clean_audio,cough-shallow,,
2jFheyh8bLO5peh0HPYGYjH5N9x2,breathing-deep,y,y,clean_audio,breathing-deep,,
2jFheyh8bLO5peh0HPYGYjH5N9x2,counting-normal,y,y,clean_audio,counting-normal,,
2jFheyh8bLO5peh0HPYGYjH5N9x2,breathing-shallow,y,y,clean_audio,breathing-shallow,,
2jFheyh8bLO5peh0HPYGYjH5N9x2,vowel-a,y,y,clean_audio,vowel-a,,
2jFheyh8bLO5peh0HPYGYjH5N9x2,cough-heavy,y,y,clean_audio,cough-heavy,,
2jFheyh8bLO5peh0HPYGYjH5N9x2,counting-fast,y,y,clean_audio,counting-fast,,
XlPcBLOUHdNZwOeNJvVy1KfjQDf2,vowel-o,y,y,clean_audio,vowel-o,,
XlPcBLOUHdNZwOeNJvVy1KfjQDf2,vowel-e,y,y,clean_audio,vowel-e,,
XlPcBLOUHdNZwOeNJvVy1KfjQDf2,cough-shallow,y,y,clean_audio,cough-shallow,,
XlPcBLOUHdNZwOeNJvVy1KfjQDf2,breathing-deep,y,y,clean_audio,breathing-deep,,
XlPcBLOUHdNZwOeNJvVy1KfjQDf2,counting-normal,y,y,clean_audio,counting-normal,,
XlPcBLOUHdNZwOeNJvVy1KfjQDf2,breathing-shallow,y,y,clean_audio,breathing-shallow,,
XlPcBLOUHdNZwOeNJvVy1KfjQDf2,vowel-a,y,y,clean_audio,vowel-a,,
XlPcBLOUHdNZwOeNJvVy1KfjQDf2,cough-heavy,y,y,clean_audio,cough-heavy,,
XlPcBLOUHdNZwOeNJvVy1KfjQDf2,counting-fast,y,y,clean_audio,counting-fast,,
UbRWBwc42vQH5WKiUUP89RvPlA92,vowel-o,y,y,clean_audio,vowel-o,,
UbRWBwc42vQH5WKiUUP89RvPlA92,vowel-e,y,y,clean_audio,vowel-e,,
UbRWBwc42vQH5WKiUUP89RvPlA92,cough-shallow,y,y,clean_audio,cough-shallow,,
UbRWBwc42vQH5WKiUUP89RvPlA92,breathing-deep,y,y,clean_audio,breathing-deep,,
UbRWBwc42vQH5WKiUUP89RvPlA92,counting-normal,y,y,clean_audio,counting-normal,,
UbRWBwc42vQH5WKiUUP89RvPlA92,breathing-shallow,y,y,clean_audio,breathing-shallow,,
